id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1069625114529067009,1069625114529067009,2018-12-03 11:11:14 EST,2018-12-03,11:11:14,-0400,432862262,nassarhuda,Huda Nassar,,Julia Purdue University Group (JPUG)'s website is online now! Check it out here https://t.co/ShzupOyckP and join us if you are at #Purdue of even just visiting :) #julialang #meetup,en,[],['https://www.cs.purdue.edu/homes/hnassar/JPUG/'],[],2,7,34,"['purdue', 'julialang', 'meetup']",[],https://twitter.com/nassarhuda/status/1069625114529067009,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1046935553713811456,1046935553713811456,2018-10-01 21:31:01 EDT,2018-10-01,21:31:01,-0400,432862262,nassarhuda,Huda Nassar,,This rule has been updated https://t.co/naH8UAq0OL,en,[],[],['https://pbs.twimg.com/media/Dod2VYXXoAAVnh2.jpg'],1,0,2,[],[],https://twitter.com/nassarhuda/status/1046935553713811456,,,1,https://pbs.twimg.com/media/Dod2VYXXoAAVnh2.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1046754946442579968,1045454435084832773,2018-10-01 09:33:21 EDT,2018-10-01,09:33:21,-0400,432862262,nassarhuda,Huda Nassar,,@ilkedemir @TheHaikuGuys @LifeAtNow Yes! Really sad. I noticed your tweets/retweets when it was already too late :( Until next time!,en,"['ilkedemir', 'thehaikuguys', 'lifeatnow']",[],[],0,0,2,[],[],https://twitter.com/nassarhuda/status/1046754946442579968,,,0,,,,,,,,"{'user_id': '90933112', 'username': 'ilkedemir'}",,,,
1045454435084832773,1045454435084832773,2018-09-27 19:25:35 EDT,2018-09-27,19:25:35,-0400,432862262,nassarhuda,Huda Nassar,,My favorite swag item from #GHC18: A haiku from @TheHaikuGuys. Thank you @LifeAtNow for bringing them in. This talked to my soul!! https://t.co/Qq1Pdr9SUW,en,"['thehaikuguys', 'lifeatnow']",[],['https://pbs.twimg.com/media/DoIzPreUYAAwj5I.jpg'],2,2,23,['ghc18'],[],https://twitter.com/nassarhuda/status/1045454435084832773,,,1,https://pbs.twimg.com/media/DoIzPreUYAAwj5I.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1045444645134700544,1045444645134700544,2018-09-27 18:46:41 EDT,2018-09-27,18:46:41,-0400,432862262,nassarhuda,Huda Nassar,,"""Overwhelmed"" and ""cool""... The two words I keep hearing at this #GHC18",en,[],[],[],0,0,9,['ghc18'],[],https://twitter.com/nassarhuda/status/1045444645134700544,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1034840445946417157,1034840445946417157,2018-08-29 12:29:23 EDT,2018-08-29,12:29:23,-0400,432862262,nassarhuda,Huda Nassar,,Yay! Someone's finally convinced :),en,[],[],[],0,3,10,[],[],https://twitter.com/nassarhuda/status/1034840445946417157,,https://twitter.com/caoyudong/status/1034814521095925766,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1027499692811276291,1027451279944151040,2018-08-09 06:19:51 EDT,2018-08-09,06:19:51,-0400,432862262,nassarhuda,Huda Nassar,,@acidflask Haha yes... I'm an application hoarder apparently,en,['acidflask'],[],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/1027499692811276291,,,0,,,,,,,,"{'user_id': '9343172', 'username': 'acidflask'}",,,,
1027451279944151040,1027451279944151040,2018-08-09 03:07:28 EDT,2018-08-09,03:07:28,-0400,432862262,nassarhuda,Huda Nassar,,Julia 1.0 has been released yesterday in a stellar release event... I can't believe I've been here since 0.3 🖤 #julialang #juliacon2018 https://t.co/TCuWCCzIo0,en,[],[],['https://pbs.twimg.com/media/DkI9ZSEXsAEU9Fr.jpg'],1,9,81,"['julialang', 'juliacon2018']",[],https://twitter.com/nassarhuda/status/1027451279944151040,,,1,https://pbs.twimg.com/media/DkI9ZSEXsAEU9Fr.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1026250642728394752,1026022536805527554,2018-08-05 19:36:34 EDT,2018-08-05,19:36:34,-0400,432862262,nassarhuda,Huda Nassar,,"@fabianmoss Yep! Sunday mornings and #julialang mix well... It was my first time to do an online tutorial, so you can tell I was confused in the beginning 🤔. But I hope you enjoyed the post confusion part :)",en,['fabianmoss'],[],[],1,0,4,['julialang'],[],https://twitter.com/nassarhuda/status/1026250642728394752,,,0,,,,,,,,"{'user_id': '39468943', 'username': 'fabianmoss'}",,,,
1006356071429140480,1006285613610491904,2018-06-11 22:02:39 EDT,2018-06-11,22:02:39,-0400,432862262,nassarhuda,Huda Nassar,,@nicoguaro Ah thanks for the shoutout! :),en,['nicoguaro'],[],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/1006356071429140480,,,0,,,,,,,,"{'user_id': '359216663', 'username': 'nicoguaro'}",,,,
1004915517109538819,1004915517109538819,2018-06-07 22:38:24 EDT,2018-06-07,22:38:24,-0400,432862262,nassarhuda,Huda Nassar,,Woohoo! https://t.co/ZEu41huGby,en,[],['https://twitter.com/austinbenson/status/1004915350738071557'],[],0,0,3,[],[],https://twitter.com/nassarhuda/status/1004915517109538819,,https://twitter.com/austinbenson/status/1004915350738071557,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1004774640382808064,1004774640382808064,2018-06-07 13:18:36 EDT,2018-06-07,13:18:36,-0400,432862262,nassarhuda,Huda Nassar,,"It's always more fun when you explain network properties in terms of real graphs, here's the  #survivor network from an older season (the HHH season). Cc @Anthony_Bonato https://t.co/zNUe5v1yfp",en,['anthony_bonato'],[],['https://pbs.twimg.com/media/DfGtMpMVAAAD9Dm.jpg'],0,2,9,['survivor'],[],https://twitter.com/nassarhuda/status/1004774640382808064,,,1,https://pbs.twimg.com/media/DfGtMpMVAAAD9Dm.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1004764956993228800,1004764956993228800,2018-06-07 12:40:08 EDT,2018-06-07,12:40:08,-0400,432862262,nassarhuda,Huda Nassar,,"When shops advertise on groupon, this brings them more customers but their yelp ratings end up going down. @red_abebe at #siamdm18 telling us more on how to make use of social influence when there's a risk of overexposure https://t.co/79st8L7l70",en,['red_abebe'],[],['https://pbs.twimg.com/media/DfGkY_RVQAAOsAi.jpg'],0,1,10,['siamdm18'],[],https://twitter.com/nassarhuda/status/1004764956993228800,,,1,https://pbs.twimg.com/media/DfGkY_RVQAAOsAi.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1004757947887620096,1004757947887620096,2018-06-07 12:12:16 EDT,2018-06-07,12:12:16,-0400,432862262,nassarhuda,Huda Nassar,,The hyperkron model is a graph generation model. Here is @NicoleEikmeier telling us more about it #siamdm18 https://t.co/hDv4vasNcP,en,['nicoleeikmeier'],[],['https://pbs.twimg.com/media/DfGeBNrV4AEm2my.jpg'],0,2,9,['siamdm18'],[],https://twitter.com/nassarhuda/status/1004757947887620096,,,1,https://pbs.twimg.com/media/DfGeBNrV4AEm2my.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
989476256696717314,989476256696717314,2018-04-26 08:08:17 EDT,2018-04-26,08:08:17,-0400,432862262,nassarhuda,Huda Nassar,,"Today I met Vint Cerf and of course, Twitter should know! #thewebconf https://t.co/ciWLpgvj6C",en,[],[],['https://pbs.twimg.com/media/DbtTZ0KX0AAsB3V.jpg'],1,1,33,['thewebconf'],[],https://twitter.com/nassarhuda/status/989476256696717314,,,1,https://pbs.twimg.com/media/DbtTZ0KX0AAsB3V.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
989474315618979840,989446066373320705,2018-04-26 08:00:35 EDT,2018-04-26,08:00:35,-0400,432862262,nassarhuda,Huda Nassar,,@speyronnet Thank you!,en,['speyronnet'],[],[],0,0,0,[],[],https://twitter.com/nassarhuda/status/989474315618979840,,,0,,,,,,,,"{'user_id': '61743142', 'username': 'speyronnet'}",,,,
971227380844056577,970822282665975808,2018-03-06 22:33:46 EST,2018-03-06,22:33:46,-0400,432862262,nassarhuda,Huda Nassar,,"@Yoshimoncho Ah I see! There are growing efforts to have more and more machine learning libraries, you can start here: https://t.co/Wd3FuMs51K. And if I ever encounter something similar to scikitlearn, I'll make sure to get back to you.",en,['yoshimoncho'],['https://github.com/JuliaML'],[],1,0,1,[],[],https://twitter.com/nassarhuda/status/971227380844056577,,,0,,,,,,,,"{'user_id': '453460038', 'username': 'Yoshimoncho'}",,,,
971081689362558977,970822282665975808,2018-03-06 12:54:51 EST,2018-03-06,12:54:51,-0400,432862262,nassarhuda,Huda Nassar,,@Yoshimoncho There's actually a package for that! Check out ScikitLearn.jl (https://t.co/xtuSkiXWw4),en,['yoshimoncho'],['https://github.com/cstjean/ScikitLearn.jl'],[],1,0,1,[],[],https://twitter.com/nassarhuda/status/971081689362558977,,,0,,,,,,,,"{'user_id': '453460038', 'username': 'Yoshimoncho'}",,,,
970874398591897601,970874398591897601,2018-03-05 23:11:09 EST,2018-03-05,23:11:09,-0400,432862262,nassarhuda,Huda Nassar,,Thank you for coming!! Glad you enjoyed the conference 😀 https://t.co/X4QMl541IT,en,[],['https://twitter.com/euge_marie/status/970844478146740224'],[],0,0,5,[],[],https://twitter.com/nassarhuda/status/970874398591897601,,https://twitter.com/euge_marie/status/970844478146740224,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
970819461942009857,970819461942009857,2018-03-05 19:32:51 EST,2018-03-05,19:32:51,-0400,432862262,nassarhuda,Huda Nassar,,#JuliaLang clustering in action! https://t.co/2QsMdq0JAI,en,[],['https://twitter.com/euge_marie/status/970816776547258368'],[],0,2,6,['julialang'],[],https://twitter.com/nassarhuda/status/970819461942009857,,https://twitter.com/euge_marie/status/970816776547258368,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
970780675723980800,970780675723980800,2018-03-05 16:58:43 EST,2018-03-05,16:58:43,-0400,432862262,nassarhuda,Huda Nassar,,Kicking off the #JuliaLang tutorial at #wids2018 at #purdue. @JaneHerriman telling us why @JuliaLanguage solves the two language problem https://t.co/mMbo0W9PVp,en,"['janeherriman', 'julialanguage']",[],['https://pbs.twimg.com/media/DXjn4BHU8AAhbq3.jpg'],0,6,24,"['julialang', 'wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/970780675723980800,,,1,https://pbs.twimg.com/media/DXjn4BHU8AAhbq3.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
970754084989997056,970754084989997056,2018-03-05 15:13:04 EST,2018-03-05,15:13:04,-0400,432862262,nassarhuda,Huda Nassar,,"Dr. Carol Song from the panel discussion this afternoon at #wids2018 at #purdue, telling us that every data issue shortly becomes a computing issue. https://t.co/9VtUaQeJrT",en,[],[],['https://pbs.twimg.com/media/DXjPsGfWkAYKcjJ.jpg'],0,1,4,"['wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/970754084989997056,,,1,https://pbs.twimg.com/media/DXjPsGfWkAYKcjJ.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
970746769758879744,970746769758879744,2018-03-05 14:44:00 EST,2018-03-05,14:44:00,-0400,432862262,nassarhuda,Huda Nassar,,"Nicole Hunt, the director of clinical lab and data sciences at @lillylab telling us why it's important to transform data to information and then to knowledge. *Knowledge* is what really matters. #WiDS2018 #Purdue https://t.co/ASocgrENHS",en,['lillylab'],[],['https://pbs.twimg.com/media/DXjJCZhWsAAinI-.jpg'],1,1,5,"['wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/970746769758879744,,,1,https://pbs.twimg.com/media/DXjJCZhWsAAinI-.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
970714515062054914,970714515062054914,2018-03-05 12:35:50 EST,2018-03-05,12:35:50,-0400,432862262,nassarhuda,Huda Nassar,,"Turns out, Harvey Mudd's secret sauce for &gt;50% women in their programs is the faculty support. That says a lot about why encouraging and empowering women is crucial to raise the percentage of women in tech and data science. #WIDS2018",en,[],[],[],0,15,50,['wids2018'],[],https://twitter.com/nassarhuda/status/970714515062054914,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
970685750504296448,970685750504296448,2018-03-05 10:41:32 EST,2018-03-05,10:41:32,-0400,432862262,nassarhuda,Huda Nassar,,".@ProfJenNeville telling us that even ""What kind of Beyonce are you?"" kind of quizzes online are collecting information about us. #wids2018 at #purdue https://t.co/G5a8FvgGA0",en,['profjenneville'],[],['https://pbs.twimg.com/media/DXiRiuLXUAUkCW2.jpg'],0,0,2,"['wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/970685750504296448,,,1,https://pbs.twimg.com/media/DXiRiuLXUAUkCW2.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
970685472770023424,970685472770023424,2018-03-05 10:40:25 EST,2018-03-05,10:40:25,-0400,432862262,nassarhuda,Huda Nassar,,"Data collection is not just about advertisements. @ProfJenNeville  tells us there is a great potential for good in data science and machine learning, and here are some examples. #wids2018 at #purdue https://t.co/zHSMpsdgwF",en,['profjenneville'],[],['https://pbs.twimg.com/media/DXiRSmnX0AAaQ97.jpg'],0,1,5,"['wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/970685472770023424,,,1,https://pbs.twimg.com/media/DXiRSmnX0AAaQ97.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
970679746957889536,970679746957889536,2018-03-05 10:17:40 EST,2018-03-05,10:17:40,-0400,432862262,nassarhuda,Huda Nassar,,"Beyond market equilibrium, how do we expand the economy? Simina shows us a toy example of an economy with two players #WiDS2018 https://t.co/urX9GUwS79",en,[],[],['https://pbs.twimg.com/media/DXiMFCRV4AARSP-.jpg'],0,1,4,['wids2018'],[],https://twitter.com/nassarhuda/status/970679746957889536,,,1,https://pbs.twimg.com/media/DXiMFCRV4AARSP-.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
970677900759445504,970677900759445504,2018-03-05 10:10:20 EST,2018-03-05,10:10:20,-0400,432862262,nassarhuda,Huda Nassar,,Simina Branânzei telling us how prices control the economy and lead to market equilibrium at #wids2018 at #purdue https://t.co/Yrp1RRm0XB,en,[],[],['https://pbs.twimg.com/media/DXiKZsFVAAAdD-R.jpg'],0,1,3,"['wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/970677900759445504,,,1,https://pbs.twimg.com/media/DXiKZsFVAAAdD-R.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
969625260831191041,969298015801536515,2018-03-02 12:27:31 EST,2018-03-02,12:27:31,-0400,432862262,nassarhuda,Huda Nassar,,@kylekloster @WiDS_Conference Of course! :),en,"['kylekloster', 'wids_conference']",[],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/969625260831191041,,,0,,,,,,,,"{'user_id': '1921162182', 'username': 'kylekloster'}",,,,
969298015801536515,969298015801536515,2018-03-01 14:47:10 EST,2018-03-01,14:47:10,-0400,432862262,nassarhuda,Huda Nassar,,Getting ready for Monday! #wids2018 #purdue @WiDS_Conference https://t.co/LQP6WVJXqX,en,['wids_conference'],[],['https://pbs.twimg.com/media/DXOjZ5DXUAI7am5.jpg'],2,4,8,"['wids2018', 'purdue']",[],https://twitter.com/nassarhuda/status/969298015801536515,,,1,https://pbs.twimg.com/media/DXOjZ5DXUAI7am5.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
968192114030006275,968136620934356992,2018-02-26 13:32:42 EST,2018-02-26,13:32:42,-0400,432862262,nassarhuda,Huda Nassar,,@ChrisRackauckas Thank you! I read your blogposts quite regularly too :),en,['chrisrackauckas'],[],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/968192114030006275,,,0,,,,,,,,"{'user_id': '19755503', 'username': 'ChrisRackauckas'}",,,,
968136620934356992,968136620934356992,2018-02-26 09:52:12 EST,2018-02-26,09:52:12,-0400,432862262,nassarhuda,Huda Nassar,,"One week till #Purdue #WiDS2018! Are you as excited as we are? With the lineup of speakers we have, the live streaming from @WiDS_Conference, and the #julialang tutorial, you certainly don't wanna miss this event. Learn more here https://t.co/D5AztNnPBJ &amp; don't forget to register",en,['wids_conference'],['http://wids.cs.purdue.edu'],[],1,5,15,"['purdue', 'wids2018', 'julialang']",[],https://twitter.com/nassarhuda/status/968136620934356992,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
962895886186614785,962890097724198913,2018-02-11 22:47:23 EST,2018-02-11,22:47:23,-0400,432862262,nassarhuda,Huda Nassar,,"@SihamSulaiman Yes! They have a different schedule, but I'm sure it'll be great too!
All other locations are here: https://t.co/kY1q7AJm0j
I checked if Dubai is on the map and it's not unfortunately :( (Follow @WiDS_Conference, maybe next year you'll organize one in Dubai :))",en,['wids_conference'],['http://www.widsconference.org/register.html'],[],1,0,2,[],[],https://twitter.com/nassarhuda/status/962895886186614785,,,0,,,,,,,,"{'user_id': '1608069750', 'username': 'thisIsSiii'}",,,,
962894029833867265,962890097724198913,2018-02-11 22:40:01 EST,2018-02-11,22:40:01,-0400,432862262,nassarhuda,Huda Nassar,,@SihamSulaiman @PurdueCS @JuliaComputing @JaneHerriman There's one happening at AUB if you happen to be in Beirut on March 5 :),en,"['purduecs', 'juliacomputing', 'janeherriman']",[],[],1,0,0,[],[],https://twitter.com/nassarhuda/status/962894029833867265,,,0,,,,,,,,"{'user_id': '1608069750', 'username': 'thisIsSiii'}",,,,
962890097724198913,962890097724198913,2018-02-11 22:24:23 EST,2018-02-11,22:24:23,-0400,432862262,nassarhuda,Huda Nassar,,Women in Data Science #WiDS2018 Purdue is happening in three weeks from now at @PurdueCS! Join us for a day full of amazing talks! @JuliaComputing's @JaneHerriman will be here too to deliver a #julialang tutorial. Check out the website for more details https://t.co/gZEeOluICJ https://t.co/E7KHwrN6bS,en,"['purduecs', 'juliacomputing', 'janeherriman']","['http://wids.cs.purdue.edu/', 'https://twitter.com/WiDS_Conference/status/950556501843890176']",[],1,12,25,"['wids2018', 'julialang']",[],https://twitter.com/nassarhuda/status/962890097724198913,,https://twitter.com/WiDS_Conference/status/950556501843890176,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
936060740481507328,936060740481507328,2017-11-29 21:34:06 EST,2017-11-29,21:34:06,-0400,432862262,nassarhuda,Huda Nassar,,@BSaltaformaggio wins yet another award! Proud of you Dr. Saltaformaggio  :) https://t.co/zDZRXBZiax,en,['bsaltaformaggio'],['https://twitter.com/purduecs/status/935995607923208192'],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/936060740481507328,,https://twitter.com/purduecs/status/935995607923208192,0,,,,,,,,"{'user_id': '925942500136759296', 'username': 'BSaltaformaggio'}",,,,
913800316637843467,913750209427132416,2017-09-29 12:19:07 EDT,2017-09-29,12:19:07,-0400,432862262,nassarhuda,Huda Nassar,,@BeirutCityGuide @noelkeserwany love this!! 😍,en,"['beirutcityguide', 'noelkeserwany']",[],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/913800316637843467,,,0,,,,,,,,"{'user_id': '110998031', 'username': 'BeirutCityGuide'}",,,,
908454119924432897,908454119924432897,2017-09-14 18:15:15 EDT,2017-09-14,18:15:15,-0400,432862262,nassarhuda,Huda Nassar,,I've just made a piece of #julialang code run 1.5x faster and it feels like the achievement of the day. Lesson? Preallocate memory. Always.,en,[],[],[],2,2,28,['julialang'],[],https://twitter.com/nassarhuda/status/908454119924432897,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
860142660128059392,859875873578680320,2017-05-04 10:42:45 EDT,2017-05-04,10:42:45,-0400,432862262,nassarhuda,Huda Nassar,,@LunaDayekh That's how I feel every day,en,['lunadayekh'],[],[],0,0,0,[],[],https://twitter.com/nassarhuda/status/860142660128059392,,,0,,,,,,,,"{'user_id': '363694317', 'username': 'LunaDayekh'}",,,,
858324358367989760,858324358367989760,2017-04-29 10:17:28 EDT,2017-04-29,10:17:28,-0400,432862262,nassarhuda,Huda Nassar,,"This quote is unavoidable. ""All models are wrong but some are useful"" shows up again in @dgleich's Recommender System workshop at #SIAMSDM17 https://t.co/VAAnG4hWLW",en,['dgleich'],[],['https://pbs.twimg.com/media/C-lhcr4UAAAs340.jpg'],0,1,15,['siamsdm17'],[],https://twitter.com/nassarhuda/status/858324358367989760,,,1,https://pbs.twimg.com/media/C-lhcr4UAAAs340.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
858195732981010432,858160558562037761,2017-04-29 01:46:21 EDT,2017-04-29,01:46:21,-0400,432862262,nassarhuda,Huda Nassar,,@unbound_brewer Is that how you're celebrating finishing the last OS lab?,en,['unbound_brewer'],[],[],0,0,1,[],[],https://twitter.com/nassarhuda/status/858195732981010432,,,0,,,,,,,,"{'user_id': '284484520', 'username': 'unbound_brewer'}",,,,
858023274172776448,858023274172776448,2017-04-28 14:21:04 EDT,2017-04-28,14:21:04,-0400,432862262,nassarhuda,Huda Nassar,,.@austinbenson look... Your name is here on the big screen at Andrew Tomkins' keynote at SDM17 https://t.co/GRpXdhIR8r,en,['austinbenson'],[],['https://pbs.twimg.com/media/C-hPndLW0AEGI1x.jpg'],1,0,3,[],[],https://twitter.com/nassarhuda/status/858023274172776448,,,1,https://pbs.twimg.com/media/C-hPndLW0AEGI1x.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
854152915753349120,854152915753349120,2017-04-17 22:01:39 EDT,2017-04-17,22:01:39,-0400,432862262,nassarhuda,Huda Nassar,,Walking in to the lab at 10:00pm and finding people there surely feels better than walking in to an empty lab #gardschoollife,en,[],[],[],0,0,3,['gardschoollife'],[],https://twitter.com/nassarhuda/status/854152915753349120,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
853811418570862592,853771252909174784,2017-04-16 23:24:39 EDT,2017-04-16,23:24:39,-0400,432862262,nassarhuda,Huda Nassar,,@RyanHamze Haha let's call this one an easter miracle.,en,['ryanhamze'],[],[],1,0,0,[],[],https://twitter.com/nassarhuda/status/853811418570862592,,,0,,,,,,,,"{'user_id': '250076017', 'username': 'RyanHamze'}",,,,
853771252909174784,853771252909174784,2017-04-16 20:45:03 EDT,2017-04-16,20:45:03,-0400,432862262,nassarhuda,Huda Nassar,,"Sometimes, just sometimes, I still use MATLAB and this just happened. I typed:
'mex file.cpp'
And it actually worked -- from the first time.",en,[],[],[],2,0,8,[],[],https://twitter.com/nassarhuda/status/853771252909174784,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
853541121410117632,851129225662824448,2017-04-16 05:30:36 EDT,2017-04-16,05:30:36,-0400,432862262,nassarhuda,Huda Nassar,,@BecomingDataSci Here's my intro to julia at PyData Chicago... https://t.co/xLHb4qQtYf :),es,['becomingdatasci'],['https://www.youtube.com/watch?v=8mZRIRHAZfo'],[],1,3,17,[],[],https://twitter.com/nassarhuda/status/853541121410117632,,,0,,,,,,,,"{'user_id': '2343198944', 'username': 'BecomingDataSci'}",,,,
853405503610867714,853405503610867714,2017-04-15 20:31:42 EDT,2017-04-15,20:31:42,-0400,432862262,nassarhuda,Huda Nassar,,Github's push and pull are my two favorite things on the internet right now... Just saying!,en,[],[],[],0,0,7,[],[],https://twitter.com/nassarhuda/status/853405503610867714,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
853168951454576641,853168951454576641,2017-04-15 04:51:43 EDT,2017-04-15,04:51:43,-0400,432862262,nassarhuda,Huda Nassar,,Cry... Certainly cry. https://t.co/fUDN9Pf73U,en,[],['https://twitter.com/captainsafia/status/852993656843907072'],[],0,1,3,[],[],https://twitter.com/nassarhuda/status/853168951454576641,,https://twitter.com/captainsafia/status/852993656843907072,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
852336256633765888,852336256633765888,2017-04-12 21:42:53 EDT,2017-04-12,21:42:53,-0400,432862262,nassarhuda,Huda Nassar,,My admiration to this person just keeps increasing! @INQLIFE https://t.co/zWBz4MrFvv,en,['inqlife'],['https://instagram.com/p/BSzBUJaFyr5/'],[],0,0,2,[],[],https://twitter.com/nassarhuda/status/852336256633765888,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
847468112366649344,847468112366649344,2017-03-30 11:18:37 EDT,2017-03-30,11:18:37,-0400,432862262,nassarhuda,Huda Nassar,,"Today, I learned my lesson that when submitting latex files to @arxiv, submit the necessary and *only* the necessary tex/sty/pdf... files",en,['arxiv'],[],[],1,0,5,[],[],https://twitter.com/nassarhuda/status/847468112366649344,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
837355451268362244,836734366147555328,2017-03-02 12:34:31 EST,2017-03-02,12:34:31,-0400,432862262,nassarhuda,Huda Nassar,,@peregrinrm There's no video unfortunately. Here is the presentation... Let me know if there's anything I can answer https://t.co/tM7YBa8XVq,en,['peregrinrm'],['https://github.com/nassarhuda/CSE17/blob/master/huda-CSE17-v4.pdf'],[],1,0,1,[],[],https://twitter.com/nassarhuda/status/837355451268362244,,,0,,,,,,,,"{'user_id': '3505789575', 'username': 'peregrinrm'}",,,,
837354698915078144,836665966885027841,2017-03-02 12:31:32 EST,2017-03-02,12:31:32,-0400,432862262,nassarhuda,Huda Nassar,,"@rovr138 @austinbenson Here is the link to the presentation https://t.co/tM7YBa8XVq
Thanks for your interest :)",en,"['rovr138', 'austinbenson']",['https://github.com/nassarhuda/CSE17/blob/master/huda-CSE17-v4.pdf'],[],1,0,0,[],[],https://twitter.com/nassarhuda/status/837354698915078144,,,0,,,,,,,,"{'user_id': '24695635', 'username': 'rovr138'}",,,,
836766445161832448,836766445161832448,2017-02-28 21:34:01 EST,2017-02-28,21:34:01,-0400,432862262,nassarhuda,Huda Nassar,,"Someone told me today: ""An easy way to make exams harder is to add more data to the questions"". Students should know which data is relevant.",en,[],[],[],0,0,6,[],[],https://twitter.com/nassarhuda/status/836766445161832448,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
829393916088745985,829393916088745985,2017-02-08 13:18:13 EST,2017-02-08,13:18:13,-0400,432862262,nassarhuda,Huda Nassar,,It's not really winter in West Lafayette until you see the snow #itfinallysnowed ❄️ https://t.co/tCj3gNeAIw,en,[],[],['https://pbs.twimg.com/media/C4KZWV3XUAUTOWC.jpg'],0,0,5,['itfinallysnowed'],[],https://twitter.com/nassarhuda/status/829393916088745985,,,1,https://pbs.twimg.com/media/C4KZWV3XUAUTOWC.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
827684688001011713,827684688001011713,2017-02-03 20:06:21 EST,2017-02-03,20:06:21,-0400,432862262,nassarhuda,Huda Nassar,,A shoutout to @NicoleEikmeier because she signed up for twitter today to follow #WIDS2017,en,['nicoleeikmeier'],[],[],0,0,5,['wids2017'],[],https://twitter.com/nassarhuda/status/827684688001011713,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
827682689205493760,827682689205493760,2017-02-03 19:58:25 EST,2017-02-03,19:58:25,-0400,432862262,nassarhuda,Huda Nassar,,"We end #WIDS2017 with this: ""spend some quality time with your data""",en,[],[],[],0,0,7,['wids2017'],[],https://twitter.com/nassarhuda/status/827682689205493760,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
827675813130559489,827675813130559489,2017-02-03 19:31:05 EST,2017-02-03,19:31:05,-0400,432862262,nassarhuda,Huda Nassar,,"Finale D-V.: Whatever cause you care about, there's data associated with it. Find your passion and use your skills to work on it. #WIDS2017",en,[],[],[],0,3,4,['wids2017'],[],https://twitter.com/nassarhuda/status/827675813130559489,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
827662397083045888,827662397083045888,2017-02-03 18:37:47 EST,2017-02-03,18:37:47,-0400,432862262,nassarhuda,Huda Nassar,,"If women don't come to computing we'll bring computing to them. We're bringing it to fields like Biology, Math &amp; Cognitive Science #WIDS2017",en,[],[],[],0,2,11,['wids2017'],[],https://twitter.com/nassarhuda/status/827662397083045888,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
